,Legacy Xpaths,Components,Styles,Given Components,Given Styles,Match
1425,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/wwwlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1426,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/strulink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1427,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/strulink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1428,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/plrlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1429,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/plrlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1430,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/creptlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1431,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/creptlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1432,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/sttxlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1433,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/sttxlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1434,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/preamblelink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1435,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/preamblelink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1436,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/exreflink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1437,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/exreflink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1438,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/i,footnote,Footnote Text,footnote,Footnote Text,TRUE
1439,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/ircpriorlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1440,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/ircpriorlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1441,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/plcitelink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1442,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/plcitelink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1443,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/revrlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1444,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/revrlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1445,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/i,list,TRNormal,list,TRNormal,TRUE
1446,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/case,footnote,Footnote Text,footnote,Footnote Text,TRUE
1447,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/case/casehistoryphrase,footnote,Footnote Text,footnote,Footnote Text,TRUE
1448,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/case/casepart,footnote,Footnote Text,footnote,Footnote Text,TRUE
1449,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/case/casepart/casedisplay,footnote,Footnote Text,footnote,Footnote Text,TRUE
1450,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/case/casepart/casedisplay/cslink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1451,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/case/casepart/casedisplay/cslink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1452,/book/conceptgroup/concept/collapseBody/subconcept/conbody/p/fn/exreflink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1453,/book/conceptgroup/concept/collapseBody/subconcept/conbody/p/treglink,paragraph,TRNormal,paragraph,TRNormal,TRUE
1454,/book/conceptgroup/concept/collapseBody/subconcept/conbody/p/treglink/marker,paragraph,TRNormal,paragraph,TRNormal,TRUE
1455,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/treglink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1456,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/treglink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1457,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/tdlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1458,/book/conceptgroup/concept/collapseBody/subconcept/conbody/ol/li/fn/tdlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1459,/book/conceptgroup/concept/collapseBody/subconcept/conbody/p/notlink,paragraph,TRNormal,paragraph,TRNormal,TRUE
1460,/book/conceptgroup/concept/collapseBody/subconcept/conbody/p/notlink/marker,paragraph,TRNormal,paragraph,TRNormal,TRUE
1461,/book/conceptgroup/concept/collapseBody/subconcept/conbody/p/fn/notlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1462,/book/conceptgroup/concept/collapseBody/subconcept/conbody/p/fn/treglink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1463,/book/conceptgroup/concept/collapseBody/subconcept/conbody/p/fn/revrlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1464,/book/conceptgroup/concept/collapseBody/subconcept/conbody/p/fn/revrlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1465,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note,note,TRNote,note,TRNote,TRUE
1466,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/ul,list,TRNormal,list,TRNormal,TRUE
1467,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/ul/li,list,TRNormal,list,TRNormal,TRUE
1468,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/ul/li/fn,footnote,Footnote Text,footnote,Footnote Text,TRUE
1469,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/ul/li/fn/xref,footnote,Footnote Text,footnote,Footnote Text,TRUE
1470,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/ul/li/fn/xref/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1471,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/ul/li/fn/i,footnote,Footnote Text,footnote,Footnote Text,TRUE
1472,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/ul/li/i,list,TRNormal,list,TRNormal,TRUE
1473,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p,note,TRNote,note,TRNote,TRUE
1474,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/strulink,note,TRNote,note,TRNote,TRUE
1475,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/strulink/marker,note,TRNote,note,TRNote,TRUE
1476,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/gcmlink,note,TRNote,note,TRNote,TRUE
1477,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/gcmlink/marker,note,TRNote,note,TRNote,TRUE
1478,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/plrlink,note,TRNote,note,TRNote,TRUE
1479,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/plrlink/marker,note,TRNote,note,TRNote,TRUE
1480,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/case,note,TRNote,note,TRNote,TRUE
1481,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/case/casepart,note,TRNote,note,TRNote,TRUE
1482,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/case/casepart/casedisplay,note,TRNote,note,TRNote,TRUE
1483,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/case/casepart/casedisplay/cslink,note,TRNote,note,TRNote,TRUE
1484,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/case/casepart/casedisplay/cslink/marker,note,TRNote,note,TRNote,TRUE
1485,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/sttxlink,note,TRNote,note,TRNote,TRUE
1486,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/sttxlink/marker,note,TRNote,note,TRNote,TRUE
1487,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/usclink,note,TRNote,note,TRNote,TRUE
1488,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/usclink/marker,note,TRNote,note,TRNote,TRUE
1489,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/revrlink,note,TRNote,note,TRNote,TRUE
1490,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/revrlink/marker,note,TRNote,note,TRNote,TRUE
1491,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/ircpriorlink,note,TRNote,note,TRNote,TRUE
1492,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/ircpriorlink/marker,note,TRNote,note,TRNote,TRUE
1493,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/xref,note,TRNote,note,TRNote,TRUE
1494,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/xref/marker,note,TRNote,note,TRNote,TRUE
1495,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/revplink,note,TRNote,note,TRNote,TRUE
1496,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/notlink,note,TRNote,note,TRNote,TRUE
1497,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/irclink,note,TRNote,note,TRNote,TRUE
1498,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn,footnote,Footnote Text,footnote,Footnote Text,TRUE
1499,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/ccalink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1500,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/ccalink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1501,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/ircpriorlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1502,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/ircpriorlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1503,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/priptreglink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1504,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/priptreglink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1505,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/momlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1506,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/momlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1507,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/stformlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1508,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/stformlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1509,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/ptreglink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1510,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/ptreglink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1511,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/creptlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1512,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/creptlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1513,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/tdlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1514,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/tdlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1515,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/case,footnote,Footnote Text,footnote,Footnote Text,TRUE
1516,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/case/casehistoryphrase,footnote,Footnote Text,footnote,Footnote Text,TRUE
1517,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/case/casepart,footnote,Footnote Text,footnote,Footnote Text,TRUE
1518,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/case/casepart/casedisplay,footnote,Footnote Text,footnote,Footnote Text,TRUE
1519,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/case/casepart/casedisplay/cslink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1520,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/case/casepart/casedisplay/cslink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1521,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/revrlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1522,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/revrlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1523,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/loctxlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1524,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/loctxlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1525,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/strulink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1526,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/strulink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1527,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/irclink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1528,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/irclink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1529,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/plcitelink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1530,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/plcitelink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1531,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/sttxlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1532,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/sttxlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1533,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/revplink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1534,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/fn/revplink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1535,/book/conceptgroup/concept/collapseBody/subconcept/conbody/p/fn/ptreglink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1536,/book/conceptgroup/concept/collapseBody/subconcept/conbody/p/fn/ptreglink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1537,/book/conceptgroup/concept/collapseBody/subconcept/conbody/p/fn/preamblelink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1538,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/treglink,note,TRNote,note,TRNote,TRUE
1539,/book/conceptgroup/concept/collapseBody/subconcept/conbody/note/p/treglink/marker,note,TRNote,note,TRNote,TRUE
1540,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example,example,TRExample,example,TRExample,TRUE
1541,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/note,note,TRNote,note,TRNote,TRUE
1542,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/note/p,note,TRNote,note,TRNote,TRUE
1543,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/note/p/xref,note,TRNote,note,TRNote,TRUE
1544,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/note/p/xref/marker,note,TRNote,note,TRNote,TRUE
1545,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p,example,TRExample,example,TRExample,TRUE
1546,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/exreflink,example,TRExample,example,TRExample,TRUE
1547,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/exreflink/marker,example,TRExample,example,TRExample,TRUE
1548,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/case,example,TRExample,example,TRExample,TRUE
1549,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/case/casepart,example,TRExample,example,TRExample,TRUE
1550,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/case/casepart/casedisplay,example,TRExample,example,TRExample,TRUE
1551,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/case/casepart/casedisplay/cslink,example,TRExample,example,TRExample,TRUE
1552,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/case/casepart/casedisplay/cslink/marker,example,TRExample,example,TRExample,TRUE
1553,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/b,example,TRExample,example,TRExample,TRUE
1554,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/sttxlink,example,TRExample,example,TRExample,TRUE
1555,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/sttxlink/marker,example,TRExample,example,TRExample,TRUE
1556,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/xref,example,TRExample,example,TRExample,TRUE
1557,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/irclink,example,TRExample,example,TRExample,TRUE
1558,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/fn,footnote,Footnote Text,footnote,Footnote Text,TRUE
1559,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/fn/plrlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1560,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/fn/plrlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1561,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/fn/exreflink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1562,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/fn/exreflink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1563,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/fn/wwwlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1564,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/fn/revrlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1565,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/fn/revrlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1566,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/fn/stformlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1567,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/fn/stformlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
1568,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/fn/creptlink,footnote,Footnote Text,footnote,Footnote Text,TRUE
1569,/book/conceptgroup/concept/collapseBody/subconcept/conbody/example/p/fn/creptlink/marker,footnote,Footnote Text,footnote,Footnote Text,TRUE
